#T,rhoxx,Ixx
4.1382300e+00,3.6977465e-11,1.1643561e-02
4.1383300e+00,4.5876957e-11,1.1643496e-02
4.1384000e+00,3.4806532e-11,1.1643595e-02
4.1385600e+00,4.2152469e-11,1.1643582e-02
4.1387400e+00,6.6074316e-11,1.1643584e-02
4.1389200e+00,3.0453692e-11,1.1643555e-02
4.1390100e+00,5.0526919e-11,1.1643489e-02
4.1390800e+00,3.5089412e-11,1.1643620e-02
4.1392500e+00,5.2466275e-11,1.1643603e-02
4.1394100e+00,4.0566549e-11,1.1643583e-02
4.1395900e+00,4.5257570e-11,1.1643581e-02
4.1397100e+00,3.4253407e-11,1.1643479e-02
4.1397700e+00,4.3315239e-11,1.1643591e-02
4.1399400e+00,7.0855955e-11,1.1643630e-02
4.1401200e+00,5.0128966e-11,1.1643608e-02
4.1403200e+00,6.2794585e-11,1.1643608e-02
4.1404600e+00,4.8601389e-11,1.1643483e-02
4.1405200e+00,4.4780579e-11,1.1643621e-02
4.1407200e+00,3.1289012e-11,1.1643574e-02
4.1409200e+00,4.9518909e-11,1.1643650e-02
4.1411300e+00,5.3367267e-11,1.1643655e-02
4.1412400e+00,3.9048772e-11,1.1643479e-02
4.1413400e+00,4.7933191e-11,1.1643648e-02
4.1415400e+00,4.7821672e-11,1.1643675e-02
4.1417400e+00,4.6885862e-11,1.1643652e-02
4.1419400e+00,6.3000358e-11,1.1643696e-02
4.1420500e+00,4.6661677e-11,1.1643454e-02
4.1421400e+00,5.0201978e-11,1.1643701e-02
4.1423500e+00,6.4316427e-11,1.1643702e-02
4.1425500e+00,3.5775694e-11,1.1643713e-02
4.1427500e+00,3.1590475e-11,1.1643678e-02
4.1428900e+00,3.8749748e-11,1.1643491e-02
4.1429600e+00,6.6259168e-11,1.1643686e-02
4.1431800e+00,5.0336444e-11,1.1643678e-02
4.1433900e+00,4.5825515e-11,1.1643686e-02
4.1436100e+00,3.7705966e-11,1.1643681e-02
4.1437300e+00,5.2186285e-11,1.1643423e-02
4.1438200e+00,5.2100256e-11,1.1643693e-02
4.1440400e+00,4.7995412e-11,1.1643701e-02
